Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01330","Grapes","2019","2019","1000 SLC","8213999","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01330","Grapes","2020","2020","1000 SLC","8910019","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01330","Grapes","2018","2018","1000 SLC","5910164","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01330","Grapes","2019","2019","1000 SLC","5416092","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01330","Grapes","2020","2020","1000 SLC","4621690","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01330","Grapes","2018","2018","1000 US$","8507604","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01330","Grapes","2019","2019","1000 US$","8213999","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01330","Grapes","2020","2020","1000 US$","8910019","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01330","Grapes","2018","2018","1000 US$","5910164","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01330","Grapes","2019","2019","1000 US$","5416092","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01330","Grapes","2020","2020","1000 US$","4621690","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01290.01","Green corn (maize)","2018","2018","1000 Int. $","1500148","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01290.01","Green corn (maize)","2019","2019","1000 Int. $","1440152","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01290.01","Green corn (maize)","2020","2020","1000 Int. $","1439066","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01290.01","Green corn (maize)","2018","2018","1000 SLC","2152524","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01290.01","Green corn (maize)","2019","2019","1000 SLC","2008858","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01290.01","Green corn (maize)","2020","2020","1000 SLC","2643427","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01290.01","Green corn (maize)","2018","2018","1000 SLC","1687143","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01290.01","Green corn (maize)","2019","2019","1000 SLC","1619668","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01290.01","Green corn (maize)","2020","2020","1000 SLC","1618446","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01290.01","Green corn (maize)","2018","2018","1000 US$","2152524","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01290.01","Green corn (maize)","2019","2019","1000 US$","2008858","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01290.01","Green corn (maize)","2020","2020","1000 US$","2643427","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01290.01","Green corn (maize)","2018","2018","1000 US$","1687143","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01290.01","Green corn (maize)","2019","2019","1000 US$","1619668","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01290.01","Green corn (maize)","2020","2020","1000 US$","1618446","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01252","Green garlic","2018","2018","1000 Int. $","188067","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01252","Green garlic","2019","2019","1000 Int. $","140503","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","152","Gross Production Value (constant 2014-2016 thousand I$)","01252","Green garlic","2020","2020","1000 Int. $","126905","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01252","Green garlic","2018","2018","1000 SLC","452731","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01252","Green garlic","2019","2019","1000 SLC","335313","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","56","Gross Production Value (current thousand SLC)","01252","Green garlic","2020","2020","1000 SLC","295484","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01252","Green garlic","2018","2018","1000 SLC","423400","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01252","Green garlic","2019","2019","1000 SLC","316317","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","55","Gross Production Value (constant 2014-2016 thousand SLC)","01252","Green garlic","2020","2020","1000 SLC","285704","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01252","Green garlic","2018","2018","1000 US$","452731","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01252","Green garlic","2019","2019","1000 US$","335313","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","57","Gross Production Value (current thousand US$)","01252","Green garlic","2020","2020","1000 US$","295484","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01252","Green garlic","2018","2018","1000 US$","423400","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01252","Green garlic","2019","2019","1000 US$","316317","E","Estimated value"
"QV","Value of Agricultural Production","840","United States of America","58","Gross Production Value (constant 2014-2016 thousand US$)","01252","Green garlic","2020","2020","1000 US$","285704","E","Estimated value"
